30-07-2024 15:45:10 INFO  TestListener:27 - java.lang.NullPointerException: Cannot invoke "co.demo.apiautomation.pojo.RootViewBook.getViewBookDetails()" because "co.demo.apiautomation.stepdefinitions.BookFeaturesStepDefinition.rootViewBook" is null
30-07-2024 15:49:05 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:49:06 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:49:07 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:49:07 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:49:07 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:49:07 INFO  ExcelUtils:82 - Test Data Found in Row: 2
30-07-2024 15:49:07 INFO  TestListener:27 - java.lang.NullPointerException: Cannot invoke "co.demo.apiautomation.pojo.RootViewBook.getViewBookDetails()" because "co.demo.apiautomation.stepdefinitions.BookFeaturesStepDefinition.rootViewBook" is null
30-07-2024 15:51:02 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:51:02 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:51:04 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:51:04 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:51:04 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:51:04 INFO  ExcelUtils:82 - Test Data Found in Row: 2
30-07-2024 15:51:04 INFO  TestListener:27 - java.lang.ClassCastException: class [Lco.demo.apiautomation.pojo.ViewBookDetails; cannot be cast to class co.demo.apiautomation.pojo.ViewBookDetails ([Lco.demo.apiautomation.pojo.ViewBookDetails; and co.demo.apiautomation.pojo.ViewBookDetails are in unnamed module of loader 'app')
30-07-2024 15:53:01 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:53:01 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:53:03 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:53:03 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 15:53:03 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 15:53:03 INFO  ExcelUtils:82 - Test Data Found in Row: 2
30-07-2024 15:53:03 INFO  TestListener:27 - java.lang.ClassCastException: class [Lco.demo.apiautomation.pojo.ViewBookDetails; cannot be cast to class co.demo.apiautomation.pojo.RootViewBook ([Lco.demo.apiautomation.pojo.ViewBookDetails; and co.demo.apiautomation.pojo.RootViewBook are in unnamed module of loader 'app')
30-07-2024 16:02:23 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 16:02:23 INFO  ExcelUtils:82 - Test Data Found in Row: 1
30-07-2024 16:02:24 INFO  ExcelUtils:28 - Getting sheets from the workbook.
30-07-2024 16:02:24 INFO  ExcelUtils:82 - Test Data Found in Row: 1
